Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
01.12.5076;Asphalteinbau AC 11 D 3 cm;Asphalteinbau: AC 16 D Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 47, Segment 47. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;36.95;Straßenbau
09.07.5084;Asphalteinbau Gussasphalt GA 11 9 cm;Asphalteinbau: SMA 8 S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 29, Segment 196. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;31.16;Straßenbau
05.01.5092;Asphalteinbau SMA 11 S 9 cm;Asphalteinbau: SMA 11 S Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 35, Segment 416. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;30.85;Straßenbau
01.07.5100;Asphalteinbau AC 11 D 9 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 37, Segment 177. Verdichtung und Ebenheit nach DIN 1998, DIN EN 1610. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;14.78;Straßenbau
09.12.5108;Asphalteinbau Gussasphalt GA 11 11 cm;Asphalteinbau: AC 22 T S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 17, Segment 465. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 4124. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;15.41;Straßenbau
05.09.5116;Asphalteinbau Gussasphalt GA 11 3 cm;Asphalteinbau: AC 11 D Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 24, Segment 310. Verdichtung und Ebenheit nach DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;6.12;Straßenbau
01.11.5124;Asphalteinbau Gussasphalt GA 11 5 cm;Asphalteinbau: AC 22 T S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 20, Segment 290. Verdichtung und Ebenheit nach TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;29.12;Straßenbau
09.02.5132;Asphalteinbau AC 11 D 11 cm;Asphalteinbau: SMA 11 S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 45, Segment 123. Verdichtung und Ebenheit nach DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;17.28;Straßenbau
05.08.5140;Asphalteinbau PA 11 4 cm;Asphalteinbau: PA 11 Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 31, Segment 376. Verdichtung und Ebenheit nach DIN 4124, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;25.27;Straßenbau
01.08.5148;Asphalteinbau SMA 11 S 9 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 44, Segment 187. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;15.6;Straßenbau
09.02.5156;Asphalteinbau SMA 8 S 12 cm;Asphalteinbau: AC 11 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 24, Segment 295. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;37.27;Straßenbau
05.05.5164;Asphalteinbau AC 16 D 4 cm;Asphalteinbau: PA 11 Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 36, Segment 232. Verdichtung und Ebenheit nach DIN 18300, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;43.53;Straßenbau
01.11.5172;Asphalteinbau SMA 8 S 10 cm;Asphalteinbau: SMA 11 S Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 19, Segment 495. Verdichtung und Ebenheit nach DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;16.95;Straßenbau
09.06.5180;Asphalteinbau AC 22 T S 12 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 1, Segment 30. Verdichtung und Ebenheit nach DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;35.2;Straßenbau
05.06.5188;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: SMA 11 S Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 25, Segment 424. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;40.41;Straßenbau
01.01.5196;Asphalteinbau Gussasphalt GA 11 12 cm;Asphalteinbau: SMA 11 S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 9, Segment 173. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;29.24;Straßenbau
09.01.5204;Asphalteinbau AC 11 D 7 cm;Asphalteinbau: SMA 11 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 26, Segment 246. Verdichtung und Ebenheit nach DIN 1998, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;34.05;Straßenbau
05.11.5212;Asphalteinbau PA 11 4 cm;Asphalteinbau: SMA 8 S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 27, Segment 133. Verdichtung und Ebenheit nach DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;13.14;Straßenbau
01.05.5220;Asphalteinbau AC 22 T S 4 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 24, Segment 331. Verdichtung und Ebenheit nach DIN 18300, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;31.91;Straßenbau
09.07.5228;Asphalteinbau AC 22 T S 3 cm;Asphalteinbau: AC 16 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 34, Segment 287. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;20.5;Straßenbau
05.04.5236;Asphalteinbau AC 22 T S 3 cm;Asphalteinbau: AC 22 T S Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 5, Segment 319. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;16.85;Straßenbau
01.08.5244;Asphalteinbau PA 11 3 cm;Asphalteinbau: AC 16 D Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 41, Segment 10. Verdichtung und Ebenheit nach DIN 18300, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;40.44;Straßenbau
09.04.5252;Asphalteinbau SMA 8 S 5 cm;Asphalteinbau: AC 11 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 36, Segment 285. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;22.73;Straßenbau
05.05.5260;Asphalteinbau PA 11 9 cm;Asphalteinbau: AC 16 D Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 35, Segment 154. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;8.55;Straßenbau
01.05.5268;Asphalteinbau PA 11 6 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 25, Segment 69. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 4124. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;18.52;Straßenbau
09.12.5276;Asphalteinbau Gussasphalt GA 11 3 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 45, Segment 282. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;16.41;Straßenbau
05.11.5284;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: SMA 11 S Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 14, Segment 89. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;31.15;Straßenbau
01.01.5292;Asphalteinbau AC 22 T S 10 cm;Asphalteinbau: SMA 8 S Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 14, Segment 73. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;31.76;Straßenbau
09.06.5300;Asphalteinbau SMA 11 S 4 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 2, Segment 83. Verdichtung und Ebenheit nach DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;7.08;Straßenbau
05.05.5308;Asphalteinbau SMA 8 S 8 cm;Asphalteinbau: AC 11 D Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 33, Segment 24. Verdichtung und Ebenheit nach ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;11.36;Straßenbau
01.10.5316;Asphalteinbau PA 11 11 cm;Asphalteinbau: SMA 8 S Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 39, Segment 263. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;22.37;Straßenbau
09.12.5324;Asphalteinbau AC 22 T S 8 cm;Asphalteinbau: PA 11 Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 27, Segment 150. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;39.32;Straßenbau
05.01.5332;Asphalteinbau AC 16 D 8 cm;Asphalteinbau: AC 22 T S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 34, Segment 340. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;14.25;Straßenbau
01.12.5340;Asphalteinbau Gussasphalt GA 11 10 cm;Asphalteinbau: SMA 8 S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 16, Segment 237. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;38.65;Straßenbau
09.05.5348;Asphalteinbau SMA 11 S 6 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 23, Segment 208. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;31.68;Straßenbau
05.03.5356;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 28, Segment 493. Verdichtung und Ebenheit nach DIN 4124, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;14.55;Straßenbau
01.03.5364;Asphalteinbau AC 11 D 9 cm;Asphalteinbau: PA 11 Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 42, Segment 240. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;33.52;Straßenbau
09.01.5372;Asphalteinbau SMA 8 S 4 cm;Asphalteinbau: PA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 3, Segment 208. Verdichtung und Ebenheit nach DIN 1998, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;6.94;Straßenbau
05.11.5380;Asphalteinbau SMA 11 S 6 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 35, Segment 167. Verdichtung und Ebenheit nach DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;41.52;Straßenbau
01.01.5388;Asphalteinbau SMA 8 S 7 cm;Asphalteinbau: AC 22 T S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 13, Segment 238. Verdichtung und Ebenheit nach DIN 1045‑2, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;30.77;Straßenbau
09.02.5396;Asphalteinbau Gussasphalt GA 11 10 cm;Asphalteinbau: AC 11 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 12, Segment 103. Verdichtung und Ebenheit nach DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;39.45;Straßenbau
05.09.5404;Asphalteinbau AC 16 D 7 cm;Asphalteinbau: SMA 8 S Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 4, Segment 257. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: As‑Built.;m²;23.05;Straßenbau
01.03.5412;Asphalteinbau AC 11 D 3 cm;Asphalteinbau: AC 22 T S Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 5, Segment 70. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;25.4;Straßenbau
09.08.5420;Asphalteinbau AC 11 D 5 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 1, Segment 44. Verdichtung und Ebenheit nach DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;30.36;Straßenbau
05.03.5428;Asphalteinbau AC 16 D 4 cm;Asphalteinbau: AC 11 D Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 31, Segment 169. Verdichtung und Ebenheit nach DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;14.96;Straßenbau
01.11.5436;Asphalteinbau PA 11 3 cm;Asphalteinbau: AC 22 T S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 24, Segment 292. Verdichtung und Ebenheit nach DAfStb-Richtlinie, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;34.04;Straßenbau
09.01.5444;Asphalteinbau Gussasphalt GA 11 7 cm;Asphalteinbau: AC 11 D Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 13, Segment 403. Verdichtung und Ebenheit nach DIN 1045‑2, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;9.23;Straßenbau
05.03.5452;Asphalteinbau SMA 11 S 7 cm;Asphalteinbau: SMA 8 S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 10, Segment 442. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;16.05;Straßenbau
01.02.5460;Asphalteinbau AC 22 T S 12 cm;Asphalteinbau: SMA 11 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 33, Segment 362. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;7.54;Straßenbau
09.08.5468;Asphalteinbau SMA 8 S 7 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 22, Segment 317. Verdichtung und Ebenheit nach DIN 1998, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;12.97;Straßenbau
05.12.5476;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: AC 11 D Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 30, Segment 293. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;13.03;Straßenbau
01.07.5484;Asphalteinbau SMA 11 S 6 cm;Asphalteinbau: PA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 28, Segment 252. Verdichtung und Ebenheit nach DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;6.91;Straßenbau
09.07.5492;Asphalteinbau Gussasphalt GA 11 11 cm;Asphalteinbau: AC 11 D Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 38, Segment 485. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;23.64;Straßenbau
05.12.5500;Asphalteinbau SMA 11 S 9 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 48, Segment 188. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;41.71;Straßenbau
01.01.5508;Asphalteinbau SMA 8 S 6 cm;Asphalteinbau: AC 22 T S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 17, Segment 267. Verdichtung und Ebenheit nach DIN 18300, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;34.79;Straßenbau
09.04.5516;Asphalteinbau AC 11 D 8 cm;Asphalteinbau: AC 11 D Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 17, Segment 493. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;12.31;Straßenbau
05.02.5524;Asphalteinbau AC 16 D 7 cm;Asphalteinbau: AC 22 T S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 19, Segment 414. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;6.86;Straßenbau
01.06.5532;Asphalteinbau SMA 11 S 4 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 1, Segment 397. Verdichtung und Ebenheit nach DIN 18300, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;28.92;Straßenbau
09.06.5540;Asphalteinbau Gussasphalt GA 11 10 cm;Asphalteinbau: AC 22 T S Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 35, Segment 110. Verdichtung und Ebenheit nach DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;30.42;Straßenbau
05.10.5548;Asphalteinbau SMA 11 S 5 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 44, Segment 360. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;17.68;Straßenbau
01.10.5556;Asphalteinbau AC 22 T S 9 cm;Asphalteinbau: SMA 11 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 17, Segment 176. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;8.78;Straßenbau
09.06.5564;Asphalteinbau AC 22 T S 8 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 31, Segment 234. Verdichtung und Ebenheit nach DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;12.95;Straßenbau
05.04.5572;Asphalteinbau AC 22 T S 12 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 34, Segment 163. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;27.32;Straßenbau
01.10.5580;Asphalteinbau AC 22 T S 5 cm;Asphalteinbau: AC 16 D Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 14, Segment 21. Verdichtung und Ebenheit nach DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;18.57;Straßenbau
09.11.5588;Asphalteinbau AC 11 D 3 cm;Asphalteinbau: AC 16 D Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 45, Segment 281. Verdichtung und Ebenheit nach DAfStb-Richtlinie, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;21.16;Straßenbau
05.02.5596;Asphalteinbau SMA 8 S 8 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 40, Segment 10. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;43.11;Straßenbau
01.07.5604;Asphalteinbau AC 16 D 11 cm;Asphalteinbau: SMA 11 S Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 40, Segment 270. Verdichtung und Ebenheit nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;43.68;Straßenbau
09.02.5612;Asphalteinbau Gussasphalt GA 11 9 cm;Asphalteinbau: SMA 8 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 26, Segment 295. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m². Nachweis: Messprotokoll.;m²;19.79;Straßenbau
05.05.5620;Asphalteinbau Gussasphalt GA 11 3 cm;Asphalteinbau: AC 22 T S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 10, Segment 73. Verdichtung und Ebenheit nach DIN 18300, DIN 1998, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;14.19;Straßenbau
01.07.5628;Asphalteinbau Gussasphalt GA 11 4 cm;Asphalteinbau: AC 16 D Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 1, Segment 304. Verdichtung und Ebenheit nach DIN 1045‑2, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;33.97;Straßenbau
09.03.5636;Asphalteinbau SMA 8 S 8 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 47, Segment 286. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;11.3;Straßenbau
05.01.5644;Asphalteinbau AC 22 T S 12 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 38, Segment 268. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;14.83;Straßenbau
01.12.5652;Asphalteinbau SMA 11 S 5 cm;Asphalteinbau: AC 11 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 42, Segment 90. Verdichtung und Ebenheit nach DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;29.26;Straßenbau
09.12.5660;Asphalteinbau Gussasphalt GA 11 6 cm;Asphalteinbau: AC 22 T S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 38, Segment 473. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;20.78;Straßenbau
05.03.5668;Asphalteinbau Gussasphalt GA 11 4 cm;Asphalteinbau: PA 11 Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 3, Segment 23. Verdichtung und Ebenheit nach DIN 18300, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;41.35;Straßenbau
