Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
03.12.4850;Leitung DN400 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus PP-HM in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 22, Segment 388. Dichtheitsprüfung gemäß DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;43.32;Leitungen
11.02.4858;Leitung DN355 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus GGG in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 1, Segment 39. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;84.63;Leitungen
07.06.4866;Leitung DN355 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus PE100-RC in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 42, Segment 213. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;50.78;Leitungen
03.06.4874;Leitung DN400 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus PE100-RC in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 14, Segment 204. Dichtheitsprüfung gemäß DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;37.04;Leitungen
11.03.4882;Leitung DN315 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 44, Segment 310. Dichtheitsprüfung gemäß DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;52.28;Leitungen
07.06.4890;Leitung DN200 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus GGG in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 37, Segment 353. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;44.18;Leitungen
03.02.4898;Leitung DN225 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 30, Segment 373. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300. Abrechnung nach m. Nachweis: Messprotokoll.;m;70.58;Leitungen
11.03.4906;Leitung DN250 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus GfK in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 18, Segment 381. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;8.23;Leitungen
07.08.4914;Leitung DN75 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 34, Segment 429. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;69.52;Leitungen
03.01.4922;Leitung DN75 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus PP-HM in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 8, Segment 106. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m. Nachweis: Materialzertifikate.;m;12.9;Leitungen
11.01.4930;Leitung DN90 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 39, Segment 466. Dichtheitsprüfung gemäß DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;56.69;Leitungen
07.01.4938;Leitung DN32 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 46, Segment 116. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;80.14;Leitungen
03.08.4946;Leitung DN355 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 21, Segment 166. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;66.48;Leitungen
11.09.4954;Leitung DN32 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 33, Segment 446. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;68.57;Leitungen
07.04.4962;Leitung DN315 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus PE100-RC in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 26, Segment 422. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;11.97;Leitungen
03.10.4970;Leitung DN355 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN125 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 13, Segment 387. Dichtheitsprüfung gemäß TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;71.07;Leitungen
11.10.4978;Leitung DN280 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN110 aus PE100-RC in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 23, Segment 254. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;86.16;Leitungen
07.11.4986;Leitung DN315 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus GGG in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 39, Segment 116. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;44.17;Leitungen
03.10.4994;Leitung DN110 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 24, Segment 235. Dichtheitsprüfung gemäß DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;26.6;Leitungen
11.08.5002;Leitung DN225 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus GGG in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 17, Segment 13. Dichtheitsprüfung gemäß TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;88.1;Leitungen
07.03.5010;Leitung DN90 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 8, Segment 269. Dichtheitsprüfung gemäß DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;84.48;Leitungen
03.10.5018;Leitung DN225 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 45, Segment 444. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;76.84;Leitungen
11.06.5026;Leitung DN400 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PVC-U in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 37, Segment 81. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;89.09;Leitungen
07.10.5034;Leitung DN280 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus PVC-U in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 24, Segment 138. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;13.44;Leitungen
03.03.5042;Leitung DN32 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus PVC-U in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 24, Segment 149. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;34.13;Leitungen
11.07.5050;Leitung DN63 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus GfK in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 13, Segment 62. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;38.73;Leitungen
07.04.5058;Leitung DN180 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus GfK in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 47, Segment 367. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;21.26;Leitungen
03.11.5066;Leitung DN90 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 28, Segment 103. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;36.06;Leitungen
11.08.5074;Leitung DN200 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus PP-HM in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 13, Segment 165. Dichtheitsprüfung gemäß DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;44.47;Leitungen
07.12.5082;Leitung DN63 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 45, Segment 94. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;25.54;Leitungen
03.04.5090;Leitung DN355 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 19, Segment 395. Dichtheitsprüfung gemäß DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;83.74;Leitungen
11.06.5098;Leitung DN280 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus GfK in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 3, Segment 395. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;27.18;Leitungen
07.03.5106;Leitung DN225 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus GGG in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 40, Segment 306. Dichtheitsprüfung gemäß DIN 1998, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;29.92;Leitungen
03.06.5114;Leitung DN90 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 4, Segment 26. Dichtheitsprüfung gemäß DIN 18300, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;76.73;Leitungen
11.05.5122;Leitung DN315 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus PE100-RC in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 10, Segment 460. Dichtheitsprüfung gemäß DIN 1045‑2, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;84.57;Leitungen
07.08.5130;Leitung DN280 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 16, Segment 308. Dichtheitsprüfung gemäß ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;41.98;Leitungen
03.03.5138;Leitung DN200 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 25, Segment 95. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;23.86;Leitungen
11.09.5146;Leitung DN180 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus PP-HM in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 12, Segment 80. Dichtheitsprüfung gemäß DIN 1998, DIN EN 1610, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;4.24;Leitungen
07.01.5154;Leitung DN40 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PVC-U in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 20, Segment 290. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, DIN 1998. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;62.38;Leitungen
03.02.5162;Leitung DN250 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 40, Segment 75. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;30.78;Leitungen
11.11.5170;Leitung DN50 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PE100-RC in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 26, Segment 150. Dichtheitsprüfung gemäß DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;30.01;Leitungen
07.11.5178;Leitung DN250 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus PVC-U in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 39, Segment 385. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;73.29;Leitungen
03.12.5186;Leitung DN40 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PP-HM in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 30, Segment 330. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;12.4;Leitungen
11.05.5194;Leitung DN160 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus PE100-RC in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 49, Segment 284. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;12.23;Leitungen
07.01.5202;Leitung DN315 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 35, Segment 99. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;63.5;Leitungen
03.09.5210;Leitung DN75 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus Stahl S235 in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 40, Segment 23. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;76.68;Leitungen
11.09.5218;Leitung DN90 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN110 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 7, Segment 356. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;6.6;Leitungen
07.06.5226;Leitung DN40 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus GfK in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 17, Segment 396. Dichtheitsprüfung gemäß DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;83.39;Leitungen
03.02.5234;Leitung DN180 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus GGG in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 47, Segment 306. Dichtheitsprüfung gemäß DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;41.91;Leitungen
11.12.5242;Leitung DN50 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN125 aus GfK in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 7, Segment 425. Dichtheitsprüfung gemäß DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;80.82;Leitungen
07.02.5250;Leitung DN125 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus GfK in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 4, Segment 481. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;61.51;Leitungen
03.12.5258;Leitung DN40 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 19, Segment 362. Dichtheitsprüfung gemäß DIN 1998, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;17.02;Leitungen
11.08.5266;Leitung DN315 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus PE100-RC in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 33, Segment 272. Dichtheitsprüfung gemäß DIN 18300, DIN 1998. Abrechnung nach m. Nachweis: As‑Built.;m;58.97;Leitungen
07.03.5274;Leitung DN90 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus PVC-U in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 42, Segment 135. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;47.8;Leitungen
03.09.5282;Leitung DN75 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus Stahl S235 in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 22, Segment 407. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;35.33;Leitungen
11.03.5290;Leitung DN90 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 15, Segment 60. Dichtheitsprüfung gemäß DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;16.03;Leitungen
07.07.5298;Leitung DN63 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus PVC-U in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 25, Segment 177. Dichtheitsprüfung gemäß DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;15.58;Leitungen
03.06.5306;Leitung DN50 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 26, Segment 9. Dichtheitsprüfung gemäß DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;46.83;Leitungen
11.04.5314;Leitung DN90 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN125 aus PE100-RC in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 17, Segment 396. Dichtheitsprüfung gemäß DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;21.41;Leitungen
07.12.5322;Leitung DN225 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus PE100-RC in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 16, Segment 480. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;66.34;Leitungen
03.09.5330;Leitung DN63 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus PP-HM in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 23, Segment 369. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;26.09;Leitungen
11.08.5338;Leitung DN400 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 30, Segment 366. Dichtheitsprüfung gemäß DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;9.11;Leitungen
07.06.5346;Leitung DN355 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus PE100-RC in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 14, Segment 183. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;88.44;Leitungen
03.10.5354;Leitung DN400 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PP-HM in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 47, Segment 391. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;87.48;Leitungen
11.11.5362;Leitung DN355 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus PE100-RC in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 30, Segment 250. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;38.86;Leitungen
07.05.5370;Leitung DN180 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus Stahl S235 in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 29, Segment 131. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;60.25;Leitungen
03.11.5378;Leitung DN40 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus PP-HM in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 16, Segment 201. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;42.29;Leitungen
11.07.5386;Leitung DN125 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus PE100-RC in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 39, Segment 132. Dichtheitsprüfung gemäß DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;5.27;Leitungen
07.06.5394;Leitung DN50 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN125 aus PVC-U in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 17, Segment 444. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;9.59;Leitungen
03.02.5402;Leitung DN90 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 8, Segment 472. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;75.27;Leitungen
