Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
02.03.4885;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 32, Segment 152. Ausführung nach DIN 1998, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;12.86;Pflaster
10.12.4893;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 3, Segment 458. Ausführung nach DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;18.48;Pflaster
06.09.4901;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 41, Segment 123. Ausführung nach DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;32.63;Pflaster
02.11.4909;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 26, Segment 154. Ausführung nach DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;13.81;Pflaster
10.08.4917;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 34, Segment 99. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;22.27;Pflaster
06.05.4925;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 3 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 35, Segment 282. Ausführung nach DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;42.7;Pflaster
02.05.4933;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 2, Segment 386. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;8.71;Pflaster
10.09.4941;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 50, Segment 154. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;12.49;Pflaster
06.07.4949;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 5 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 17, Segment 18. Ausführung nach TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;22.63;Pflaster
02.09.4957;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 28, Segment 244. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;7.44;Pflaster
10.06.4965;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 10, Segment 221. Ausführung nach DAfStb-Richtlinie, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;29.12;Pflaster
06.05.4973;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 26, Segment 177. Ausführung nach DIN 1045‑2, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;27.03;Pflaster
02.01.4981;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 26, Segment 199. Ausführung nach DIN 18300, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;11.71;Pflaster
10.09.4989;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 37, Segment 15. Ausführung nach DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;22.44;Pflaster
06.06.4997;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 12, Segment 17. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;17.33;Pflaster
02.11.5005;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 11, Segment 45. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Messprotokoll.;m²;8.16;Pflaster
10.07.5013;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 47, Segment 115. Ausführung nach DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;38.34;Pflaster
06.06.5021;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 10, Segment 247. Ausführung nach DIN 18300, DIN 1998. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;25.82;Pflaster
02.08.5029;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 13, Segment 163. Ausführung nach DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;41.2;Pflaster
10.01.5037;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 18, Segment 301. Ausführung nach DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;36.21;Pflaster
06.01.5045;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 43, Segment 192. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;8.66;Pflaster
02.07.5053;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 20, Segment 68. Ausführung nach DIN 18300, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;39.31;Pflaster
10.07.5061;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 5 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 2, Segment 100. Ausführung nach TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;43.52;Pflaster
06.10.5069;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 47, Segment 215. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;19.18;Pflaster
02.03.5077;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 1, Segment 476. Ausführung nach DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;19.46;Pflaster
10.11.5085;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 24, Segment 457. Ausführung nach DIN 18300, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;13.76;Pflaster
06.03.5093;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 26, Segment 19. Ausführung nach DIN 1045‑2, DIN 18300, DIN 1998, DIN 4124. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;14.5;Pflaster
02.11.5101;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 22, Segment 256. Ausführung nach DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;41.77;Pflaster
10.04.5109;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 18, Segment 315. Ausführung nach DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;21.59;Pflaster
06.07.5117;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 20, Segment 190. Ausführung nach DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;44.08;Pflaster
02.11.5125;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 34, Segment 410. Ausführung nach DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;27.07;Pflaster
10.04.5133;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 5 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 3, Segment 217. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;38.9;Pflaster
06.08.5141;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 43, Segment 146. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;38.65;Pflaster
02.06.5149;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 28, Segment 453. Ausführung nach DIN 18300, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;6.44;Pflaster
10.03.5157;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 4 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 35, Segment 469. Ausführung nach DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;12.45;Pflaster
06.07.5165;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 39, Segment 234. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;21.58;Pflaster
02.06.5173;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 1, Segment 199. Ausführung nach DIN 18300, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;38.11;Pflaster
10.07.5181;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 5, Segment 176. Ausführung nach DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;19.3;Pflaster
06.12.5189;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 46, Segment 101. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;36.11;Pflaster
02.09.5197;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 39, Segment 449. Ausführung nach DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;39.55;Pflaster
10.07.5205;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 42, Segment 29. Ausführung nach DIN 1998, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;34.44;Pflaster
06.03.5213;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 4 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 388. Ausführung nach DIN 1045‑2, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: As‑Built.;m²;20.54;Pflaster
02.03.5221;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 33, Segment 203. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 1998, DIN 4124. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;34.34;Pflaster
10.07.5229;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 28, Segment 36. Ausführung nach DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;36.51;Pflaster
06.08.5237;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 24, Segment 343. Ausführung nach DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;27.26;Pflaster
02.10.5245;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 21, Segment 395. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Messprotokoll.;m²;21.11;Pflaster
10.06.5253;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 35, Segment 219. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;9.16;Pflaster
06.10.5261;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 19, Segment 210. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;15.98;Pflaster
02.03.5269;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 5 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 12, Segment 494. Ausführung nach DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;37.38;Pflaster
10.02.5277;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 47, Segment 466. Ausführung nach DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;14.53;Pflaster
06.04.5285;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 31, Segment 65. Ausführung nach DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;35.33;Pflaster
02.11.5293;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 4 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 43, Segment 82. Ausführung nach DIN 1045‑2, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;24.29;Pflaster
10.12.5301;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 27, Segment 415. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;7.99;Pflaster
06.06.5309;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 4 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 48, Segment 328. Ausführung nach DIN 1998, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;37.6;Pflaster
02.09.5317;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 4 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 35, Segment 90. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;32.42;Pflaster
10.11.5325;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 15, Segment 141. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;9.6;Pflaster
06.08.5333;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 50, Segment 445. Ausführung nach DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;42.22;Pflaster
02.05.5341;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 11, Segment 175. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;33.57;Pflaster
10.08.5349;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 28, Segment 247. Ausführung nach DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;6.83;Pflaster
06.12.5357;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 2, Segment 441. Ausführung nach DAfStb-Richtlinie, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;25.97;Pflaster
02.02.5365;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 40, Segment 97. Ausführung nach TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;38.36;Pflaster
10.07.5373;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 31, Segment 332. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300. Abrechnung nach m². Nachweis: Messprotokoll.;m²;31.02;Pflaster
06.05.5381;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 5 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 40, Segment 335. Ausführung nach DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;21.0;Pflaster
02.06.5389;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 24, Segment 495. Ausführung nach DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;8.49;Pflaster
10.12.5397;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 32, Segment 140. Ausführung nach DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;8.15;Pflaster
06.07.5405;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 48, Segment 270. Ausführung nach DIN 18300, DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;24.46;Pflaster
02.11.5413;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 6 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 37, Segment 138. Ausführung nach DIN 1998, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;15.74;Pflaster
10.03.5421;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 246. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;6.24;Pflaster
06.02.5429;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 43, Segment 394. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;33.6;Pflaster
02.08.5437;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 3 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 16, Segment 294. Ausführung nach DIN 18300, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;14.14;Pflaster
10.06.5445;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 39, Segment 55. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;23.94;Pflaster
