Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
12.06.5603;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1500, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 48, Segment 25. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, TL SoB‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;565.37;Schachtbau
08.04.5611;Fertigteilschacht DN600 setzen;Fertigteilschacht DN2000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 31, Segment 246. Ausführung gem. DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;130.78;Schachtbau
04.02.5619;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN600, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 49, Segment 278. Ausführung gem. DIN 18300, DIN 1998, DIN 4124, DIN EN 206. Abrechnung pro St. Nachweis: Messprotokoll.;St;838.03;Schachtbau
12.08.5627;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 37, Segment 150. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;1370.35;Schachtbau
08.09.5635;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 4, Segment 170. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1320.66;Schachtbau
04.05.5643;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 40, Segment 338. Ausführung gem. DIN 18300, DIN 4124. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;322.17;Schachtbau
12.09.5651;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 45, Segment 462. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1022.06;Schachtbau
08.04.5659;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 40, Segment 312. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;241.84;Schachtbau
04.10.5667;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 16, Segment 181. Ausführung gem. DIN 1045‑2, DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;364.91;Schachtbau
12.08.5675;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 41, Segment 47. Ausführung gem. DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;449.52;Schachtbau
08.03.5683;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 20, Segment 292. Ausführung gem. DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;1436.29;Schachtbau
04.04.5691;Fertigteilschacht DN800 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 44, Segment 9. Ausführung gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1187.64;Schachtbau
12.01.5699;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN600, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 17, Segment 334. Ausführung gem. DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: As‑Built.;St;105.73;Schachtbau
08.09.5707;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 38, Segment 375. Ausführung gem. DIN 1045‑2, DIN EN 206, TL SoB‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;384.88;Schachtbau
04.09.5715;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN800, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 50, Segment 302. Ausführung gem. DIN 4124, TL SoB‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;105.11;Schachtbau
12.01.5723;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 30, Segment 374. Ausführung gem. DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;314.42;Schachtbau
08.04.5731;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 24, Segment 136. Ausführung gem. DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;1005.98;Schachtbau
04.06.5739;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1500, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 51. Ausführung gem. DAfStb-Richtlinie, DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;737.76;Schachtbau
12.10.5747;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 44, Segment 389. Ausführung gem. DIN 18300, DIN 1998, DIN EN 206. Abrechnung pro St. Nachweis: Messprotokoll.;St;1377.46;Schachtbau
08.05.5755;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 39, Segment 154. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;1286.88;Schachtbau
04.10.5763;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 145. Ausführung gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung pro St. Nachweis: Messprotokoll.;St;1008.01;Schachtbau
12.11.5771;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 68. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN 4124, DIN EN 206. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;773.67;Schachtbau
08.09.5779;Fertigteilschacht DN600 setzen;Fertigteilschacht DN2000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 39, Segment 259. Ausführung gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1020.07;Schachtbau
04.07.5787;Fertigteilschacht DN600 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 6, Segment 223. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1469.59;Schachtbau
12.04.5795;Fertigteilschacht DN600 setzen;Fertigteilschacht DN2000, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 10, Segment 240. Ausführung gem. DIN 1045‑2, DIN 1998, TL SoB‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;404.65;Schachtbau
08.09.5803;Fertigteilschacht DN800 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 47, Segment 410. Ausführung gem. DIN 4124, DIN EN 1610. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;422.5;Schachtbau
04.07.5811;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1200, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 6, Segment 393. Ausführung gem. DAfStb-Richtlinie, DIN 18300, TL SoB‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;1013.71;Schachtbau
12.03.5819;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN600, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 9, Segment 259. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;391.71;Schachtbau
08.12.5827;Fertigteilschacht DN600 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 6, Segment 159. Ausführung gem. DAfStb-Richtlinie, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;642.48;Schachtbau
04.06.5835;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 45, Segment 104. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;503.5;Schachtbau
12.06.5843;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 39, Segment 315. Ausführung gem. DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: Messprotokoll.;St;80.09;Schachtbau
08.07.5851;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1200, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 33, Segment 251. Ausführung gem. DIN 1045‑2, DIN 1998, DIN EN 206. Abrechnung pro St. Nachweis: Materialzertifikate.;St;578.0;Schachtbau
04.01.5859;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1200, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 413. Ausführung gem. DIN 1045‑2, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;913.6;Schachtbau
12.07.5867;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 7, Segment 100. Ausführung gem. DIN 18300, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;456.24;Schachtbau
08.12.5875;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 42, Segment 358. Ausführung gem. DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;492.54;Schachtbau
04.08.5883;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1200, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 174. Ausführung gem. DIN 4124, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;1112.6;Schachtbau
12.03.5891;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 50. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1197.31;Schachtbau
08.07.5899;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 46, Segment 2. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;193.73;Schachtbau
04.09.5907;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1500, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 27, Segment 126. Ausführung gem. DIN 18300, DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;180.56;Schachtbau
12.10.5915;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 17, Segment 266. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;36.04;Schachtbau
08.05.5923;Fertigteilschacht DN600 setzen;Fertigteilschacht DN800, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 49, Segment 399. Ausführung gem. DIN 1045‑2, DIN 18300, DIN EN 206. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;269.41;Schachtbau
04.04.5931;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 419. Ausführung gem. DIN 1045‑2, DIN 18300, DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;795.16;Schachtbau
12.08.5939;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN800, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 468. Ausführung gem. DIN 4124, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;527.59;Schachtbau
08.01.5947;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 372. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;669.35;Schachtbau
04.05.5955;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN600, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 17, Segment 489. Ausführung gem. DIN 1998, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;861.29;Schachtbau
12.10.5963;Fertigteilschacht DN800 setzen;Fertigteilschacht DN2000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 30, Segment 278. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;494.7;Schachtbau
08.04.5971;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 45, Segment 70. Ausführung gem. DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;1398.09;Schachtbau
04.05.5979;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 35, Segment 478. Ausführung gem. DAfStb-Richtlinie, DIN EN 206, TL SoB‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;698.71;Schachtbau
12.09.5987;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 106. Ausführung gem. DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1192.59;Schachtbau
08.01.5995;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 47, Segment 385. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung pro St. Nachweis: Materialzertifikate.;St;660.83;Schachtbau
04.04.6003;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 43, Segment 145. Ausführung gem. DIN 18300, DIN 1998. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1166.95;Schachtbau
12.04.6011;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1500, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 20, Segment 235. Ausführung gem. DIN 18300, DIN EN 1610. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1449.39;Schachtbau
08.08.6019;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 48, Segment 180. Ausführung gem. DIN 1045‑2, DIN 4124. Abrechnung pro St. Nachweis: As‑Built.;St;96.08;Schachtbau
04.01.6027;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1000, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 26, Segment 169. Ausführung gem. DIN 1998, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;1182.96;Schachtbau
12.08.6035;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 9, Segment 235. Ausführung gem. DIN 1045‑2, DIN 18300. Abrechnung pro St. Nachweis: Messprotokoll.;St;1139.33;Schachtbau
08.09.6043;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 10, Segment 408. Ausführung gem. DAfStb-Richtlinie, DIN EN 206. Abrechnung pro St. Nachweis: Messprotokoll.;St;1362.84;Schachtbau
04.05.6051;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN800, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 44, Segment 168. Ausführung gem. DIN 1998, DIN EN 1610, DIN EN 206. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;376.49;Schachtbau
12.06.6059;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1500, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 40, Segment 239. Ausführung gem. DAfStb-Richtlinie, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1377.44;Schachtbau
08.08.6067;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 44, Segment 130. Ausführung gem. DIN 1998, DIN EN 206. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;1025.95;Schachtbau
04.02.6075;Fertigteilschacht DN800 setzen;Fertigteilschacht DN2000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 35, Segment 110. Ausführung gem. DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1094.58;Schachtbau
12.05.6083;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1500, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 43, Segment 399. Ausführung gem. DIN 1045‑2, DIN 1998, DIN EN 206. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;382.32;Schachtbau
08.08.6091;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 21, Segment 129. Ausführung gem. DIN 1045‑2, DIN EN 1610. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;263.4;Schachtbau
04.11.6099;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 35, Segment 84. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1452.13;Schachtbau
12.11.6107;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 29, Segment 297. Ausführung gem. DAfStb-Richtlinie, DIN 18300. Abrechnung pro St. Nachweis: Materialzertifikate.;St;507.13;Schachtbau
08.03.6115;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 24, Segment 400. Ausführung gem. DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;58.41;Schachtbau
04.12.6123;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 5, Segment 39. Ausführung gem. DIN 1998, DIN EN 1610. Abrechnung pro St. Nachweis: Messprotokoll.;St;242.52;Schachtbau
12.09.6131;Fertigteilschacht DN800 setzen;Fertigteilschacht DN800, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 22, Segment 493. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1418.64;Schachtbau
08.04.6139;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 46, Segment 395. Ausführung gem. DAfStb-Richtlinie, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;829.23;Schachtbau
04.08.6147;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN800, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 11, Segment 204. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;944.26;Schachtbau
12.09.6155;Fertigteilschacht DN800 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 31, Segment 161. Ausführung gem. DIN 1998, DIN 4124, DIN EN 206. Abrechnung pro St. Nachweis: As‑Built.;St;360.03;Schachtbau
08.05.6163;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 277. Ausführung gem. DIN 18300, TL SoB‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;734.24;Schachtbau
04.02.6171;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN2000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 15, Segment 76. Ausführung gem. DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;640.62;Schachtbau
